Customer_id,Product_id,Product_category,Payment_type,Device_Type,Event_date
CUST-196753,Prod_195753,Beauty,Paypal,Mobile,Purchase,22-08-2022
CUST-196754,Prod_195754,Beauty,Paypal,Mobile,Addtocart,12-02-2024
CUST-196755,Prod_195755,Beauty,Momo,Desktop,Addtocart,20-01-2020
CUST-196756,Prod_195756,Electronics,Paypal,Desktop,Addtocart,08-05-2021
CUST-196757,Prod_195757,Clothes,Momo,Mobile,Addtocart,06-04-2022
CUST-196758,Prod_195758,Books,Visa Card,Mobile,Purchase,08-11-2022
CUST-196759,Prod_195759,Clothes,Visa Card,Desktop,Addtocart,30-10-2022
CUST-196760,Prod_195760,Clothes,Paypal,Mobile,Addtocart,05-04-2023
CUST-196761,Prod_195761,Electronics,Visa Card,Desktop,Addtocart,14-03-2022
CUST-196762,Prod_195762,Furniture,Paypal,Mobile,Addtocart,15-03-2020
CUST-196763,Prod_195763,Electronics,Visa Card,Desktop,Purchase,16-02-2022
CUST-196764,Prod_195764,Hardware,Paypal,Desktop,Purchase,16-06-2021
CUST-196765,Prod_195765,Furniture,Visa Card,Mobile,Purchase,19-09-2024
CUST-196766,Prod_195766,Accessories,Momo,Desktop,Purchase,29-06-2023
CUST-196767,Prod_195767,Clothes,Visa Card,Mobile,Addtocart,04-03-2021
CUST-196768,Prod_195768,Clothes,Paypal,Mobile,Addtocart,16-05-2021
CUST-196769,Prod_195769,Furniture,Momo,Mobile,Purchase,20-12-2022
CUST-196770,Prod_195770,Books,Visa Card,Mobile,Addtocart,22-03-2023
CUST-196771,Prod_195771,Books,Momo,Mobile,Addtocart,14-08-2021
CUST-196772,Prod_195772,Electronics,Momo,Desktop,Purchase,15-05-2021
CUST-196773,Prod_195773,Electronics,Momo,Desktop,Addtocart,11-02-2021
CUST-196774,Prod_195774,Electronics,Paypal,Mobile,Purchase,13-04-2025
CUST-196775,Prod_195775,Clothes,Paypal,Mobile,Purchase,28-06-2022
CUST-196776,Prod_195776,Accessories,Paypal,Desktop,Purchase,03-04-2022
CUST-196777,Prod_195777,Accessories,Paypal,Mobile,Purchase,08-02-2021
CUST-196778,Prod_195778,Books,Paypal,Desktop,Addtocart,13-04-2021
CUST-196779,Prod_195779,Books,Visa Card,Mobile,Purchase,24-10-2023
CUST-196780,Prod_195780,Clothes,Visa Card,Desktop,Purchase,12-04-2021
CUST-196781,Prod_195781,Hardware,Visa Card,Desktop,Addtocart,13-09-2022
CUST-196782,Prod_195782,Accessories,Momo,Desktop,Purchase,27-07-2024
CUST-196783,Prod_195783,Electronics,Paypal,Mobile,Purchase,22-06-2020
CUST-196784,Prod_195784,Hardware,Visa Card,Desktop,Addtocart,15-02-2022
CUST-196785,Prod_195785,Hardware,Paypal,Desktop,Purchase,25-01-2025
CUST-196786,Prod_195786,Beauty,Paypal,Desktop,Purchase,21-01-2022
CUST-196787,Prod_195787,Books,Momo,Mobile,Purchase,20-07-2021
CUST-196788,Prod_195788,Furniture,Visa Card,Mobile,Purchase,02-10-2020
CUST-196789,Prod_195789,Furniture,Momo,Desktop,Purchase,06-02-2021
CUST-196790,Prod_195790,Hardware,Visa Card,Mobile,Addtocart,22-11-2022
CUST-196791,Prod_195791,Electronics,Visa Card,Desktop,Addtocart,05-02-2025
CUST-196792,Prod_195792,Hardware,Momo,Desktop,Purchase,23-10-2024
CUST-196793,Prod_195793,Accessories,Momo,Mobile,Purchase,28-01-2020
CUST-196794,Prod_195794,Books,Visa Card,Mobile,Purchase,08-03-2020
CUST-196795,Prod_195795,Hardware,Visa Card,Desktop,Addtocart,18-08-2023
CUST-196796,Prod_195796,Accessories,Paypal,Mobile,Addtocart,26-08-2023
CUST-196797,Prod_195797,Electronics,Momo,Desktop,Addtocart,30-07-2020
CUST-196798,Prod_195798,Electronics,Momo,Desktop,Addtocart,19-08-2021
CUST-196799,Prod_195799,Furniture,Visa Card,Mobile,Purchase,30-04-2021
CUST-196800,Prod_195800,Electronics,Momo,Mobile,Addtocart,05-11-2020
CUST-196801,Prod_195801,Hardware,Paypal,Desktop,Addtocart,26-06-2020
CUST-196802,Prod_195802,Accessories,Paypal,Mobile,Addtocart,18-05-2024
CUST-196803,Prod_195803,Hardware,Momo,Desktop,Purchase,05-01-2024
CUST-196804,Prod_195804,Electronics,Paypal,Desktop,Purchase,13-02-2023
CUST-196805,Prod_195805,Clothes,Momo,Mobile,Addtocart,26-06-2024
CUST-196806,Prod_195806,Beauty,Visa Card,Desktop,Addtocart,09-01-2025
CUST-196807,Prod_195807,Books,Visa Card,Mobile,Addtocart,19-11-2021
CUST-196808,Prod_195808,Accessories,Visa Card,Desktop,Addtocart,10-04-2025
CUST-196809,Prod_195809,Beauty,Visa Card,Desktop,Purchase,01-09-2024
CUST-196810,Prod_195810,Electronics,Visa Card,Desktop,Purchase,06-06-2023
CUST-196811,Prod_195811,Accessories,Visa Card,Desktop,Addtocart,02-07-2021
CUST-196812,Prod_195812,Electronics,Visa Card,Desktop,Addtocart,29-06-2021
CUST-196813,Prod_195813,Books,Visa Card,Mobile,Purchase,05-09-2020
CUST-196814,Prod_195814,Beauty,Paypal,Mobile,Purchase,30-03-2025
CUST-196815,Prod_195815,Beauty,Visa Card,Desktop,Addtocart,22-12-2023
CUST-196816,Prod_195816,Beauty,Visa Card,Mobile,Addtocart,17-01-2022
CUST-196817,Prod_195817,Hardware,Paypal,Mobile,Purchase,21-12-2021
CUST-196818,Prod_195818,Hardware,Paypal,Desktop,Purchase,25-06-2024
CUST-196819,Prod_195819,Beauty,Paypal,Desktop,Addtocart,26-04-2022
CUST-196820,Prod_195820,Electronics,Paypal,Desktop,Purchase,11-10-2023
CUST-196821,Prod_195821,Electronics,Momo,Mobile,Purchase,09-10-2024
CUST-196822,Prod_195822,Books,Momo,Mobile,Addtocart,14-01-2023
CUST-196823,Prod_195823,Hardware,Visa Card,Mobile,Purchase,20-07-2023
CUST-196824,Prod_195824,Clothes,Visa Card,Mobile,Addtocart,23-12-2024
CUST-196825,Prod_195825,Books,Paypal,Mobile,Purchase,13-02-2022
CUST-196826,Prod_195826,Clothes,Momo,Mobile,Purchase,12-09-2023
CUST-196827,Prod_195827,Beauty,Paypal,Mobile,Addtocart,17-04-2022
CUST-196828,Prod_195828,Accessories,Momo,Desktop,Purchase,19-12-2020
CUST-196829,Prod_195829,Accessories,Visa Card,Desktop,Purchase,19-04-2023
CUST-196830,Prod_195830,Beauty,Visa Card,Mobile,Purchase,30-05-2022
CUST-196831,Prod_195831,Electronics,Momo,Mobile,Addtocart,24-03-2020
CUST-196832,Prod_195832,Clothes,Visa Card,Desktop,Purchase,01-05-2023
CUST-196833,Prod_195833,Beauty,Paypal,Desktop,Addtocart,09-07-2023
CUST-196834,Prod_195834,Clothes,Momo,Desktop,Addtocart,02-07-2020
CUST-196835,Prod_195835,Beauty,Visa Card,Mobile,Addtocart,21-09-2022
CUST-196836,Prod_195836,Clothes,Visa Card,Mobile,Purchase,06-03-2022
CUST-196837,Prod_195837,Accessories,Paypal,Desktop,Purchase,06-11-2020
CUST-196838,Prod_195838,Books,Visa Card,Desktop,Purchase,28-08-2022
CUST-196839,Prod_195839,Books,Visa Card,Desktop,Addtocart,13-01-2024
CUST-196840,Prod_195840,Accessories,Momo,Mobile,Addtocart,03-12-2021
CUST-196841,Prod_195841,Furniture,Paypal,Mobile,Addtocart,23-01-2024
CUST-196842,Prod_195842,Books,Paypal,Desktop,Addtocart,14-07-2021
CUST-196843,Prod_195843,Clothes,Paypal,Mobile,Addtocart,13-12-2024
CUST-196844,Prod_195844,Electronics,Paypal,Desktop,Addtocart,19-06-2021
CUST-196845,Prod_195845,Books,Paypal,Mobile,Addtocart,10-05-2023
CUST-196846,Prod_195846,Furniture,Paypal,Desktop,Purchase,10-06-2021
CUST-196847,Prod_195847,Beauty,Visa Card,Desktop,Purchase,04-12-2024
CUST-196848,Prod_195848,Accessories,Visa Card,Desktop,Addtocart,07-10-2024
CUST-196849,Prod_195849,Electronics,Visa Card,Desktop,Purchase,11-02-2025
CUST-196850,Prod_195850,Hardware,Paypal,Mobile,Addtocart,12-11-2020
CUST-196851,Prod_195851,Beauty,Momo,Desktop,Addtocart,18-10-2021
CUST-196852,Prod_195852,Accessories,Momo,Desktop,Purchase,27-09-2020
CUST-196853,Prod_195853,Accessories,Momo,Desktop,Purchase,06-05-2020
CUST-196854,Prod_195854,Electronics,Visa Card,Desktop,Addtocart,30-01-2023
CUST-196855,Prod_195855,Hardware,Visa Card,Desktop,Addtocart,21-01-2021
CUST-196856,Prod_195856,Furniture,Momo,Desktop,Purchase,26-03-2020
CUST-196857,Prod_195857,Hardware,Momo,Desktop,Purchase,19-04-2020
CUST-196858,Prod_195858,Beauty,Paypal,Mobile,Addtocart,13-11-2024
CUST-196859,Prod_195859,Accessories,Visa Card,Mobile,Purchase,19-07-2021
CUST-196860,Prod_195860,Clothes,Momo,Mobile,Purchase,22-07-2023
CUST-196861,Prod_195861,Books,Visa Card,Desktop,Addtocart,25-01-2025
CUST-196862,Prod_195862,Beauty,Paypal,Mobile,Purchase,27-08-2021
CUST-196863,Prod_195863,Clothes,Momo,Mobile,Addtocart,01-10-2022
CUST-196864,Prod_195864,Beauty,Momo,Desktop,Addtocart,09-02-2023
CUST-196865,Prod_195865,Furniture,Paypal,Desktop,Addtocart,18-02-2021
CUST-196866,Prod_195866,Clothes,Momo,Mobile,Purchase,26-07-2024
CUST-196867,Prod_195867,Electronics,Paypal,Desktop,Purchase,15-02-2020
CUST-196868,Prod_195868,Hardware,Momo,Desktop,Purchase,17-02-2023
CUST-196869,Prod_195869,Accessories,Visa Card,Mobile,Purchase,16-10-2023
CUST-196870,Prod_195870,Electronics,Momo,Desktop,Purchase,15-12-2023
CUST-196871,Prod_195871,Electronics,Momo,Mobile,Purchase,13-01-2021
CUST-196872,Prod_195872,Clothes,Momo,Mobile,Purchase,21-07-2024
CUST-196873,Prod_195873,Electronics,Paypal,Mobile,Purchase,01-12-2020
CUST-196874,Prod_195874,Furniture,Paypal,Desktop,Addtocart,02-07-2024
CUST-196875,Prod_195875,Electronics,Paypal,Desktop,Addtocart,15-12-2022
CUST-196876,Prod_195876,Electronics,Paypal,Desktop,Addtocart,23-06-2022
CUST-196877,Prod_195877,Furniture,Paypal,Mobile,Purchase,10-12-2022
CUST-196878,Prod_195878,Accessories,Paypal,Mobile,Addtocart,27-04-2024
CUST-196879,Prod_195879,Beauty,Visa Card,Desktop,Purchase,28-12-2024
CUST-196880,Prod_195880,Beauty,Paypal,Mobile,Addtocart,15-03-2020
CUST-196881,Prod_195881,Accessories,Paypal,Desktop,Purchase,15-04-2022
CUST-196882,Prod_195882,Beauty,Momo,Desktop,Purchase,23-11-2024
CUST-196883,Prod_195883,Clothes,Paypal,Mobile,Addtocart,14-04-2020
CUST-196884,Prod_195884,Furniture,Paypal,Desktop,Addtocart,04-03-2022
CUST-196885,Prod_195885,Beauty,Momo,Desktop,Purchase,24-09-2020
CUST-196886,Prod_195886,Furniture,Momo,Mobile,Purchase,11-04-2025
CUST-196887,Prod_195887,Electronics,Paypal,Desktop,Purchase,16-09-2022
CUST-196888,Prod_195888,Hardware,Paypal,Desktop,Purchase,07-04-2021
CUST-196889,Prod_195889,Beauty,Momo,Desktop,Purchase,23-11-2023
CUST-196890,Prod_195890,Furniture,Momo,Mobile,Addtocart,01-08-2023
CUST-196891,Prod_195891,Books,Momo,Desktop,Addtocart,19-01-2022
CUST-196892,Prod_195892,Hardware,Paypal,Mobile,Addtocart,08-11-2021
CUST-196893,Prod_195893,Furniture,Paypal,Desktop,Addtocart,01-03-2021
CUST-196894,Prod_195894,Hardware,Momo,Mobile,Addtocart,12-04-2021
CUST-196895,Prod_195895,Books,Visa Card,Desktop,Addtocart,05-03-2023
CUST-196896,Prod_195896,Beauty,Visa Card,Desktop,Addtocart,26-04-2024
CUST-196897,Prod_195897,Clothes,Paypal,Mobile,Addtocart,30-12-2021
CUST-196898,Prod_195898,Furniture,Paypal,Mobile,Purchase,28-08-2022
CUST-196899,Prod_195899,Books,Momo,Desktop,Purchase,17-08-2024
CUST-196900,Prod_195900,Furniture,Momo,Desktop,Addtocart,07-02-2023
CUST-196901,Prod_195901,Clothes,Visa Card,Mobile,Addtocart,14-10-2020
CUST-196902,Prod_195902,Books,Paypal,Mobile,Addtocart,17-07-2024
CUST-196903,Prod_195903,Beauty,Visa Card,Desktop,Purchase,15-11-2023
CUST-196904,Prod_195904,Books,Momo,Mobile,Purchase,08-05-2020
CUST-196905,Prod_195905,Accessories,Paypal,Mobile,Addtocart,03-01-2025
CUST-196906,Prod_195906,Beauty,Momo,Mobile,Addtocart,06-01-2025
CUST-196907,Prod_195907,Books,Paypal,Desktop,Purchase,03-06-2022
CUST-196908,Prod_195908,Furniture,Momo,Mobile,Addtocart,03-03-2020
CUST-196909,Prod_195909,Furniture,Visa Card,Desktop,Addtocart,09-04-2024
CUST-196910,Prod_195910,Books,Momo,Desktop,Purchase,15-10-2022
CUST-196911,Prod_195911,Beauty,Visa Card,Desktop,Addtocart,12-02-2025
CUST-196912,Prod_195912,Hardware,Visa Card,Desktop,Addtocart,30-03-2023
CUST-196913,Prod_195913,Hardware,Momo,Desktop,Addtocart,04-03-2024
CUST-196914,Prod_195914,Beauty,Paypal,Desktop,Purchase,16-05-2023
CUST-196915,Prod_195915,Furniture,Paypal,Mobile,Addtocart,05-01-2025
CUST-196916,Prod_195916,Hardware,Momo,Mobile,Purchase,19-09-2024
CUST-196917,Prod_195917,Beauty,Momo,Mobile,Purchase,29-12-2020
CUST-196918,Prod_195918,Beauty,Momo,Desktop,Addtocart,21-07-2023
CUST-196919,Prod_195919,Electronics,Momo,Desktop,Purchase,26-05-2021
CUST-196920,Prod_195920,Books,Visa Card,Mobile,Addtocart,17-07-2022
CUST-196921,Prod_195921,Clothes,Visa Card,Desktop,Purchase,22-08-2024
CUST-196922,Prod_195922,Hardware,Momo,Mobile,Purchase,19-03-2021
CUST-196923,Prod_195923,Accessories,Visa Card,Mobile,Addtocart,02-12-2024
CUST-196924,Prod_195924,Beauty,Momo,Desktop,Purchase,09-12-2021
CUST-196925,Prod_195925,Clothes,Paypal,Desktop,Addtocart,18-03-2021
CUST-196926,Prod_195926,Clothes,Momo,Desktop,Addtocart,10-08-2020
CUST-196927,Prod_195927,Hardware,Momo,Mobile,Purchase,21-03-2023
CUST-196928,Prod_195928,Beauty,Paypal,Mobile,Addtocart,08-06-2020
CUST-196929,Prod_195929,Hardware,Paypal,Desktop,Purchase,30-11-2022
CUST-196930,Prod_195930,Electronics,Paypal,Mobile,Addtocart,27-06-2024
CUST-196931,Prod_195931,Furniture,Visa Card,Mobile,Addtocart,09-08-2023
CUST-196932,Prod_195932,Furniture,Visa Card,Desktop,Addtocart,09-07-2023
CUST-196933,Prod_195933,Accessories,Visa Card,Mobile,Addtocart,08-01-2020
CUST-196934,Prod_195934,Furniture,Visa Card,Desktop,Purchase,15-01-2024
CUST-196935,Prod_195935,Electronics,Momo,Mobile,Purchase,15-03-2025
CUST-196936,Prod_195936,Hardware,Visa Card,Mobile,Purchase,17-09-2022
CUST-196937,Prod_195937,Books,Visa Card,Mobile,Addtocart,23-03-2024
CUST-196938,Prod_195938,Hardware,Momo,Desktop,Addtocart,28-03-2022
CUST-196939,Prod_195939,Hardware,Momo,Desktop,Addtocart,05-03-2023
CUST-196940,Prod_195940,Electronics,Momo,Mobile,Purchase,11-04-2022
CUST-196941,Prod_195941,Hardware,Momo,Desktop,Purchase,20-07-2021
CUST-196942,Prod_195942,Electronics,Visa Card,Desktop,Addtocart,25-06-2024
CUST-196943,Prod_195943,Beauty,Paypal,Desktop,Purchase,04-12-2021
CUST-196944,Prod_195944,Accessories,Momo,Desktop,Addtocart,19-07-2024
CUST-196945,Prod_195945,Electronics,Visa Card,Desktop,Addtocart,22-10-2021
CUST-196946,Prod_195946,Furniture,Visa Card,Desktop,Purchase,15-09-2022
CUST-196947,Prod_195947,Clothes,Momo,Desktop,Addtocart,06-02-2024
CUST-196948,Prod_195948,Furniture,Momo,Desktop,Addtocart,07-03-2023
CUST-196949,Prod_195949,Books,Paypal,Desktop,Addtocart,01-05-2022
CUST-196950,Prod_195950,Furniture,Momo,Mobile,Purchase,17-04-2021
CUST-196951,Prod_195951,Electronics,Paypal,Desktop,Addtocart,18-07-2024
CUST-196952,Prod_195952,Hardware,Momo,Mobile,Addtocart,25-01-2021
CUST-196953,Prod_195953,Books,Momo,Desktop,Addtocart,20-04-2022
CUST-196954,Prod_195954,Beauty,Paypal,Desktop,Addtocart,17-10-2021
CUST-196955,Prod_195955,Clothes,Visa Card,Mobile,Purchase,07-05-2021
CUST-196956,Prod_195956,Accessories,Momo,Desktop,Addtocart,11-05-2020
CUST-196957,Prod_195957,Beauty,Momo,Desktop,Addtocart,09-01-2025
CUST-196958,Prod_195958,Accessories,Visa Card,Desktop,Addtocart,12-09-2022
CUST-196959,Prod_195959,Electronics,Momo,Mobile,Purchase,09-11-2024
CUST-196960,Prod_195960,Electronics,Momo,Desktop,Addtocart,08-12-2023
CUST-196961,Prod_195961,Accessories,Momo,Desktop,Addtocart,02-06-2020
CUST-196962,Prod_195962,Books,Momo,Mobile,Purchase,19-01-2022
CUST-196963,Prod_195963,Hardware,Visa Card,Desktop,Purchase,25-05-2020
CUST-196964,Prod_195964,Accessories,Momo,Mobile,Purchase,16-02-2023
CUST-196965,Prod_195965,Books,Momo,Mobile,Purchase,10-05-2021
CUST-196966,Prod_195966,Electronics,Momo,Desktop,Addtocart,21-11-2022
CUST-196967,Prod_195967,Electronics,Visa Card,Desktop,Purchase,15-09-2022
CUST-196968,Prod_195968,Accessories,Paypal,Desktop,Purchase,27-12-2022
CUST-196969,Prod_195969,Hardware,Visa Card,Desktop,Addtocart,05-12-2023
CUST-196970,Prod_195970,Hardware,Paypal,Desktop,Addtocart,06-02-2020
CUST-196971,Prod_195971,Accessories,Visa Card,Mobile,Addtocart,28-10-2024
CUST-196972,Prod_195972,Electronics,Visa Card,Mobile,Addtocart,21-09-2024
CUST-196973,Prod_195973,Accessories,Momo,Mobile,Purchase,28-07-2020
CUST-196974,Prod_195974,Beauty,Visa Card,Mobile,Addtocart,13-10-2021
CUST-196975,Prod_195975,Beauty,Paypal,Desktop,Addtocart,22-07-2023
CUST-196976,Prod_195976,Electronics,Momo,Mobile,Addtocart,31-01-2022
CUST-196977,Prod_195977,Beauty,Visa Card,Desktop,Purchase,09-03-2025
CUST-196978,Prod_195978,Beauty,Momo,Desktop,Addtocart,31-03-2021
CUST-196979,Prod_195979,Electronics,Momo,Mobile,Purchase,01-09-2021
CUST-196980,Prod_195980,Electronics,Visa Card,Mobile,Addtocart,02-04-2023
CUST-196981,Prod_195981,Electronics,Visa Card,Mobile,Addtocart,03-09-2021
CUST-196982,Prod_195982,Electronics,Paypal,Mobile,Purchase,29-03-2024
CUST-196983,Prod_195983,Electronics,Visa Card,Desktop,Purchase,10-09-2024
CUST-196984,Prod_195984,Beauty,Visa Card,Desktop,Addtocart,24-08-2021
CUST-196985,Prod_195985,Beauty,Paypal,Desktop,Addtocart,19-09-2020
CUST-196986,Prod_195986,Clothes,Paypal,Mobile,Addtocart,01-11-2023
CUST-196987,Prod_195987,Electronics,Visa Card,Mobile,Purchase,08-03-2023
CUST-196988,Prod_195988,Furniture,Momo,Desktop,Addtocart,21-03-2023
CUST-196989,Prod_195989,Hardware,Paypal,Desktop,Addtocart,07-07-2022
CUST-196990,Prod_195990,Furniture,Momo,Mobile,Purchase,12-11-2020
CUST-196991,Prod_195991,Furniture,Paypal,Desktop,Purchase,17-09-2022
CUST-196992,Prod_195992,Accessories,Visa Card,Mobile,Addtocart,22-10-2021
CUST-196993,Prod_195993,Electronics,Paypal,Desktop,Addtocart,02-03-2020
CUST-196994,Prod_195994,Clothes,Momo,Mobile,Addtocart,01-06-2023
CUST-196995,Prod_195995,Beauty,Visa Card,Mobile,Purchase,05-01-2022
CUST-196996,Prod_195996,Beauty,Momo,Mobile,Addtocart,02-01-2020
CUST-196997,Prod_195997,Furniture,Visa Card,Desktop,Addtocart,17-02-2022
CUST-196998,Prod_195998,Books,Momo,Desktop,Purchase,06-01-2023
CUST-196999,Prod_195999,Clothes,Momo,Mobile,Purchase,23-03-2025
CUST-197000,Prod_196000,Clothes,Visa Card,Mobile,Purchase,27-06-2024
CUST-197001,Prod_196001,Beauty,Momo,Mobile,Purchase,16-04-2025
CUST-197002,Prod_196002,Furniture,Paypal,Mobile,Purchase,26-07-2023
CUST-197003,Prod_196003,Accessories,Visa Card,Mobile,Purchase,09-03-2025
CUST-197004,Prod_196004,Clothes,Visa Card,Mobile,Addtocart,03-07-2022
CUST-197005,Prod_196005,Furniture,Paypal,Desktop,Purchase,01-07-2020
CUST-197006,Prod_196006,Accessories,Momo,Mobile,Addtocart,02-04-2023
CUST-197007,Prod_196007,Electronics,Momo,Desktop,Addtocart,19-06-2020
CUST-197008,Prod_196008,Furniture,Momo,Mobile,Purchase,05-03-2020
CUST-197009,Prod_196009,Accessories,Visa Card,Desktop,Addtocart,26-09-2020
CUST-197010,Prod_196010,Hardware,Visa Card,Desktop,Addtocart,23-04-2021
CUST-197011,Prod_196011,Clothes,Paypal,Mobile,Purchase,07-09-2024
CUST-197012,Prod_196012,Books,Paypal,Mobile,Purchase,15-02-2020
CUST-197013,Prod_196013,Hardware,Paypal,Mobile,Addtocart,20-01-2022
CUST-197014,Prod_196014,Electronics,Paypal,Desktop,Purchase,07-08-2024
CUST-197015,Prod_196015,Books,Momo,Mobile,Purchase,02-01-2024
CUST-197016,Prod_196016,Electronics,Visa Card,Mobile,Purchase,13-07-2022
CUST-197017,Prod_196017,Books,Visa Card,Mobile,Addtocart,23-04-2025
CUST-197018,Prod_196018,Books,Visa Card,Desktop,Purchase,15-10-2022
CUST-197019,Prod_196019,Beauty,Paypal,Mobile,Purchase,03-08-2021
CUST-197020,Prod_196020,Beauty,Momo,Desktop,Addtocart,11-06-2024
CUST-197021,Prod_196021,Furniture,Paypal,Desktop,Purchase,18-10-2023
CUST-197022,Prod_196022,Clothes,Visa Card,Mobile,Purchase,10-03-2023
CUST-197023,Prod_196023,Furniture,Visa Card,Mobile,Purchase,02-01-2020
CUST-197024,Prod_196024,Beauty,Visa Card,Desktop,Purchase,18-07-2024
CUST-197025,Prod_196025,Clothes,Paypal,Desktop,Purchase,26-09-2022
CUST-197026,Prod_196026,Beauty,Visa Card,Desktop,Purchase,16-03-2020
CUST-197027,Prod_196027,Beauty,Momo,Mobile,Purchase,27-11-2022
CUST-197028,Prod_196028,Books,Visa Card,Desktop,Purchase,31-08-2023
CUST-197029,Prod_196029,Furniture,Momo,Mobile,Purchase,12-05-2021
CUST-197030,Prod_196030,Beauty,Momo,Mobile,Addtocart,24-08-2021
CUST-197031,Prod_196031,Hardware,Visa Card,Mobile,Addtocart,25-08-2021
CUST-197032,Prod_196032,Electronics,Visa Card,Desktop,Addtocart,17-06-2020
CUST-197033,Prod_196033,Accessories,Momo,Desktop,Purchase,26-01-2020
CUST-197034,Prod_196034,Accessories,Paypal,Desktop,Addtocart,18-07-2023
CUST-197035,Prod_196035,Furniture,Visa Card,Desktop,Purchase,29-04-2023
CUST-197036,Prod_196036,Beauty,Visa Card,Desktop,Purchase,22-03-2021
CUST-197037,Prod_196037,Beauty,Visa Card,Mobile,Addtocart,06-03-2023
CUST-197038,Prod_196038,Accessories,Momo,Mobile,Purchase,04-08-2022
CUST-197039,Prod_196039,Accessories,Momo,Desktop,Addtocart,30-08-2024
CUST-197040,Prod_196040,Electronics,Visa Card,Desktop,Purchase,21-11-2022
CUST-197041,Prod_196041,Accessories,Paypal,Mobile,Purchase,07-07-2024
CUST-197042,Prod_196042,Books,Paypal,Desktop,Addtocart,13-08-2020
CUST-197043,Prod_196043,Accessories,Visa Card,Mobile,Purchase,14-01-2023
CUST-197044,Prod_196044,Hardware,Paypal,Desktop,Purchase,21-05-2021
CUST-197045,Prod_196045,Furniture,Momo,Mobile,Purchase,14-01-2021
CUST-197046,Prod_196046,Hardware,Paypal,Desktop,Addtocart,01-10-2020
CUST-197047,Prod_196047,Electronics,Momo,Mobile,Addtocart,18-09-2022
CUST-197048,Prod_196048,Electronics,Paypal,Mobile,Purchase,20-06-2020
CUST-197049,Prod_196049,Hardware,Visa Card,Mobile,Purchase,14-09-2023
CUST-197050,Prod_196050,Clothes,Momo,Mobile,Purchase,11-12-2024
CUST-197051,Prod_196051,Electronics,Momo,Mobile,Purchase,20-01-2021
CUST-197052,Prod_196052,Furniture,Paypal,Desktop,Addtocart,06-03-2023
CUST-197053,Prod_196053,Beauty,Visa Card,Desktop,Purchase,07-10-2024
CUST-197054,Prod_196054,Furniture,Momo,Mobile,Addtocart,11-04-2024
CUST-197055,Prod_196055,Books,Momo,Desktop,Addtocart,18-10-2023
CUST-197056,Prod_196056,Beauty,Paypal,Desktop,Purchase,12-01-2025
CUST-197057,Prod_196057,Furniture,Paypal,Desktop,Purchase,25-01-2021
CUST-197058,Prod_196058,Furniture,Paypal,Mobile,Addtocart,08-03-2025
CUST-197059,Prod_196059,Books,Paypal,Desktop,Addtocart,27-06-2020
CUST-197060,Prod_196060,Clothes,Momo,Mobile,Purchase,18-05-2021
CUST-197061,Prod_196061,Clothes,Momo,Desktop,Addtocart,12-06-2020
